property,unit,depth_interval,year_interval,type,Resolution,scaler,filename,description,s3 paths,DOI
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.lithic.torriorthents_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,https://doi.org/10.5281/zenodo.15481413
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.lithic.udorthents_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,https://doi.org/10.5281/zenodo.15481413
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.lithic.ustic.torriorthents_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,https://doi.org/10.5281/zenodo.15481413
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.lithic.ustorthents_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,https://doi.org/10.5281/zenodo.15481413
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.lithic.xeric.torriorthents_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,https://doi.org/10.5281/zenodo.15481413
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.lithic.xerorthents_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,https://doi.org/10.5281/zenodo.15481413
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.oxyaquic.cryorthents_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,https://doi.org/10.5281/zenodo.15481413
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.oxyaquic.udorthents_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,https://doi.org/10.5281/zenodo.15481413
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.oxyaquic.ustorthents_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,https://doi.org/10.5281/zenodo.15481413
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.torrertic.ustorthents_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,https://doi.org/10.5281/zenodo.15481413
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.typic.cryorthents_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,https://doi.org/10.5281/zenodo.15481413
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.typic.gelorthents_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,https://doi.org/10.5281/zenodo.15481413
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.typic.torriorthents_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,https://doi.org/10.5281/zenodo.15481413
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.typic.udorthents_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,https://doi.org/10.5281/zenodo.15481413
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.typic.ustorthents_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,https://doi.org/10.5281/zenodo.15481413
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.typic.xerorthents_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,https://doi.org/10.5281/zenodo.15481413
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.udic.ustorthents_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,https://doi.org/10.5281/zenodo.15481413
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.ustic.torriorthents_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,https://doi.org/10.5281/zenodo.15481413
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.vitrandic.cryorthents_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,https://doi.org/10.5281/zenodo.15481413
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.vitrandic.xerorthents_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,https://doi.org/10.5281/zenodo.15481413
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.xeric.torriorthents_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,https://doi.org/10.5281/zenodo.15481413
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.alic.haplocryands_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,https://doi.org/10.5281/zenodo.15481415
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.aquic.haplocryands_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,https://doi.org/10.5281/zenodo.15481415
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.humic.vitricryands_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,https://doi.org/10.5281/zenodo.15481415
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.lithic.haplocryands_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,https://doi.org/10.5281/zenodo.15481415
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.spodic.haplocryands_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,https://doi.org/10.5281/zenodo.15481415
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.typic.fulvicryands_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,https://doi.org/10.5281/zenodo.15481415
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.typic.haplocryands_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,https://doi.org/10.5281/zenodo.15481415
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.typic.vitricryands_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,https://doi.org/10.5281/zenodo.15481415
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.xeric.vitricryands_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,https://doi.org/10.5281/zenodo.15481415
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.aquic.arenic.paleustalfs_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,https://doi.org/10.5281/zenodo.15481417
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.aquic.haplustalfs_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,https://doi.org/10.5281/zenodo.15481417
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.aquic.paleustalfs_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,https://doi.org/10.5281/zenodo.15481417
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.arenic.aridic.haplustalfs_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,https://doi.org/10.5281/zenodo.15481417
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.arenic.aridic.paleustalfs_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,https://doi.org/10.5281/zenodo.15481417
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.arenic.haplustalfs_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,https://doi.org/10.5281/zenodo.15481417
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.arenic.paleustalfs_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,https://doi.org/10.5281/zenodo.15481417
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.aridic.haplustalfs_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,https://doi.org/10.5281/zenodo.15481417
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.aridic.natrustalfs_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,https://doi.org/10.5281/zenodo.15481417
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.aridic.paleustalfs_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,https://doi.org/10.5281/zenodo.15481417
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.calcic.haplustalfs_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,https://doi.org/10.5281/zenodo.15481417
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.calcidic.haplustalfs_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,https://doi.org/10.5281/zenodo.15481417
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.calcidic.paleustalfs_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,https://doi.org/10.5281/zenodo.15481417
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.grossarenic.paleustalfs_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,https://doi.org/10.5281/zenodo.15481417
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.inceptic.haplustalfs_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,https://doi.org/10.5281/zenodo.15481417
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.lithic.haplustalfs_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,https://doi.org/10.5281/zenodo.15481417
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.mollic.natrustalfs_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,https://doi.org/10.5281/zenodo.15481417
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.oxic.paleustalfs_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,https://doi.org/10.5281/zenodo.15481417
soil.type,%,,2000-2022,,30m,,soil.types_p,"Ensemble prediction of the probability of a specific soil type, based on USDA subgroup taxa, stable over time.",https://s3.opengeohub.org/global-soil/soil_types_v20250403/soil.types_ensemble.oxyaquic.haplustalfs_p_30m_s_20000101_20221231_g_epsg.4326_v20250403.tif,https://doi.org/10.5281/zenodo.15481417
